"","User ID","Age","Gender","Income","Region","Persona","Product","Awareness","BP_For_Me_0_10","BP_Fits_Budget_0_10","BP_Tastes_Great_0_10","BP_Good_To_Share_0_10","BP_Like_Logo_0_10","BP_Special_Occasions_0_10","BP_Everyday_Snack_0_10","BP_Healthy_0_10","BP_Delicious_0_10","BP_Right_Amount_0_10","BP_Relaxing_0_10","Consideration","Consumption","Satisfaction","Advocacy"
"12709","id_709",40,"Male",119000,"Northeast","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12710","id_710",56,"Female",138000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12711","id_711",40,"Male",31000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",1,5,2,1,2,3,0,3,8,6,4,5,1,1,0.6655929117055,1
"12712","id_712",82,"Female",114000,"Northeast","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12713","id_713",47,"Female",57000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12714","id_714",56,"Male",118000,"South","Savvy Samantha","Ice_Cream_Dough_Cookies",1,0,5,3,8,2,3,2,4,8,2,3,0,NA,NA,NA
"12715","id_715",38,"Male",140000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12716","id_716",41,"Male",28000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",1,4,3,5,0,3,2,3,3,4,0,5,0,NA,NA,NA
"12717","id_717",50,"Male",98000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12718","id_718",20,"Female",82000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12719","id_719",46,"Male",95000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",1,0,4,5,5,4,0,3,6,5,1,3,0,NA,NA,NA
"12720","id_720",39,"Female",76000,"South","Righteous Reviewer","Ice_Cream_Dough_Cookies",1,2,4,2,0,2,2,4,3,5,0,5,1,1,1.18650332963432,0
"12721","id_721",35,"Male",94000,"Northeast","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12722","id_722",48,"Male",52000,"West","Righteous Reviewer","Ice_Cream_Dough_Cookies",1,4,3,2,1,0,2,3,7,3,1,4,1,1,1.01031895674517,1
"12723","id_723",79,"Female",69000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12724","id_724",60,"Female",43000,"Northeast","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12725","id_725",82,"Female",86000,"Midwest","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12726","id_726",69,"Female",84000,"West","Old School Oliver","Ice_Cream_Dough_Cookies",1,0,2,1,0,6,1,3,5,5,0,5,1,0,NA,NA
"12727","id_727",25,"Female",66000,"Northeast","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12728","id_728",71,"Male",31000,"Northeast","Savvy Samantha","Ice_Cream_Dough_Cookies",1,3,2,2,1,3,5,6,3,3,1,5,0,NA,NA,NA
"12729","id_729",62,"Female",76000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12730","id_730",36,"Male",92000,"Northeast","Savvy Samantha","Ice_Cream_Dough_Cookies",1,0,2,4,0,4,3,4,8,4,3,2,0,NA,NA,NA
"12731","id_731",63,"Female",61000,"South","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12732","id_732",69,"Male",65000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12733","id_733",33,"Female",30000,"Midwest","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12734","id_734",86,"Male",113000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12735","id_735",52,"Male",125000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12736","id_736",71,"Male",103000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12737","id_737",33,"Female",46000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12738","id_738",84,"Female",103000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",1,4,3,5,1,0,3,0,6,7,1,4,1,1,1.90739891689616,1
"12739","id_739",65,"Male",98000,"Northeast","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12740","id_740",50,"Male",46000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12741","id_741",28,"Female",41000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12742","id_742",86,"Male",31000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12743","id_743",46,"Male",137000,"Northeast","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12744","id_744",69,"Male",76000,"West","Righteous Reviewer","Ice_Cream_Dough_Cookies",1,0,2,1,3,2,2,4,5,4,5,3,0,NA,NA,NA
"12745","id_745",34,"Female",58000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12746","id_746",54,"Female",49000,"South","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12747","id_747",20,"Female",62000,"Midwest","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12748","id_748",83,"Female",141000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12749","id_749",23,"Female",89000,"Northeast","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12750","id_750",41,"Female",29000,"Midwest","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12751","id_751",90,"Female",150000,"Midwest","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12752","id_752",73,"Female",103000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12753","id_753",76,"Female",111000,"West","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12754","id_754",67,"Male",30000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12755","id_755",47,"Female",42000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12756","id_756",46,"Male",29000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12757","id_757",49,"Male",93000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12758","id_758",33,"Female",93000,"Northeast","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12759","id_759",44,"Male",64000,"South","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12760","id_760",27,"Male",147000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12761","id_761",71,"Male",129000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12762","id_762",65,"Male",72000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12763","id_763",77,"Male",61000,"West","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12764","id_764",64,"Male",46000,"Midwest","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12765","id_765",24,"Female",58000,"South","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12766","id_766",61,"Male",129000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12767","id_767",78,"Female",151000,"Midwest","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12768","id_768",89,"Male",140000,"Midwest","Millenial Muncher","Ice_Cream_Dough_Cookies",1,3,3,2,0,1,0,4,3,1,2,4,1,1,2.70992627619263,0
"12769","id_769",63,"Female",75000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12770","id_770",59,"Female",111000,"West","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12771","id_771",88,"Female",135000,"Midwest","Mainstream Maynard","Ice_Cream_Dough_Cookies",1,7,5,4,3,3,5,0,5,4,4,7,1,0,NA,NA
"12772","id_772",57,"Male",40000,"South","Easygoing Edith","Ice_Cream_Dough_Cookies",1,3,2,3,7,1,2,6,6,5,0,6,0,NA,NA,NA
"12773","id_773",59,"Male",116000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12774","id_774",25,"Male",71000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12775","id_775",79,"Female",138000,"South","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12776","id_776",41,"Female",51000,"Northeast","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12777","id_777",56,"Male",135000,"Northeast","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12778","id_778",83,"Female",88000,"Northeast","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12779","id_779",81,"Male",136000,"West","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12780","id_780",92,"Male",83000,"Midwest","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12781","id_781",78,"Female",71000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12782","id_782",33,"Female",50000,"West","Old School Oliver","Ice_Cream_Dough_Cookies",1,1,0,0,3,4,2,4,5,2,0,4,0,NA,NA,NA
"12783","id_783",25,"Female",138000,"Northeast","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12784","id_784",67,"Female",132000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12785","id_785",51,"Female",139000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12786","id_786",69,"Female",124000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12787","id_787",89,"Female",151000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12788","id_788",21,"Male",84000,"Midwest","Righteous Reviewer","Ice_Cream_Dough_Cookies",1,5,3,1,2,4,1,4,3,6,2,7,1,0,NA,NA
"12789","id_789",53,"Female",47000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12790","id_790",57,"Male",110000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12791","id_791",80,"Female",118000,"Northeast","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12792","id_792",51,"Female",23000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12793","id_793",42,"Female",17000,"Midwest","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12794","id_794",26,"Male",40000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",1,1,7,2,0,2,2,0,3,3,6,4,0,NA,NA,NA
"12795","id_795",41,"Male",126000,"Northeast","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12796","id_796",47,"Female",142000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12797","id_797",26,"Male",71000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12798","id_798",90,"Male",108000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12799","id_799",50,"Male",124000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12800","id_800",40,"Male",120000,"Midwest","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12801","id_801",20,"Male",124000,"Northeast","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12802","id_802",73,"Male",32000,"Midwest","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12803","id_803",30,"Male",123000,"Northeast","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12804","id_804",83,"Female",68000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12805","id_805",32,"Male",23000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12806","id_806",78,"Female",28000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12807","id_807",89,"Male",132000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",1,4,0,2,0,2,7,2,6,3,1,3,0,NA,NA,NA
"12808","id_808",53,"Female",37000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12809","id_809",30,"Male",56000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12810","id_810",34,"Female",128000,"South","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12811","id_811",28,"Female",90000,"Northeast","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12812","id_812",84,"Female",17000,"Midwest","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12813","id_813",60,"Male",148000,"Midwest","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12814","id_814",69,"Female",52000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12815","id_815",82,"Male",106000,"Northeast","Old School Oliver","Ice_Cream_Dough_Cookies",1,1,3,4,4,3,3,0,3,5,3,2,0,NA,NA,NA
"12816","id_816",38,"Female",148000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12817","id_817",55,"Female",147000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12818","id_818",25,"Male",139000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12819","id_819",85,"Female",38000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12820","id_820",67,"Male",95000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12821","id_821",46,"Male",90000,"West","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12822","id_822",72,"Female",140000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12823","id_823",47,"Female",102000,"Northeast","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12824","id_824",74,"Male",65000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12825","id_825",44,"Female",21000,"South","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12826","id_826",90,"Female",47000,"South","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12827","id_827",35,"Female",125000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12828","id_828",71,"Female",71000,"Northeast","Old School Oliver","Ice_Cream_Dough_Cookies",1,1,0,2,0,5,2,0,4,3,1,7,0,NA,NA,NA
"12829","id_829",77,"Female",1e+05,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12830","id_830",78,"Male",94000,"South","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12831","id_831",73,"Female",149000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",1,0,0,5,4,0,2,2,5,7,0,3,1,0,NA,NA
"12832","id_832",67,"Male",127000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12833","id_833",87,"Female",69000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12834","id_834",39,"Female",79000,"Midwest","Millenial Muncher","Ice_Cream_Dough_Cookies",1,1,3,3,4,0,0,0,5,6,3,3,1,1,1.36777498406728,1
"12835","id_835",76,"Male",144000,"South","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12836","id_836",40,"Male",73000,"South","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12837","id_837",66,"Female",133000,"West","Old School Oliver","Ice_Cream_Dough_Cookies",1,2,1,2,0,2,3,3,3,2,2,5,1,0,NA,NA
"12838","id_838",31,"Male",94000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12839","id_839",75,"Female",123000,"West","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12840","id_840",88,"Male",91000,"Midwest","Savvy Samantha","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12841","id_841",47,"Female",148000,"Northeast","Savvy Samantha","Ice_Cream_Dough_Cookies",1,4,3,1,2,6,5,0,7,1,1,1,0,NA,NA,NA
"12842","id_842",89,"Male",28000,"Midwest","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12843","id_843",64,"Female",124000,"Northeast","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12844","id_844",81,"Male",119000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12845","id_845",91,"Female",51000,"Northeast","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12846","id_846",80,"Male",148000,"West","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12847","id_847",81,"Female",25000,"Northeast","Easygoing Edith","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12848","id_848",51,"Female",71000,"West","Savvy Samantha","Ice_Cream_Dough_Cookies",1,3,1,4,0,1,2,0,6,0,4,5,1,0,NA,NA
"12849","id_849",89,"Female",116000,"Northeast","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12850","id_850",24,"Male",21000,"West","Mainstream Maynard","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12851","id_851",47,"Female",141000,"Northeast","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12852","id_852",70,"Female",78000,"Midwest","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12853","id_853",22,"Male",83000,"Midwest","Righteous Reviewer","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12854","id_854",39,"Female",135000,"West","Millenial Muncher","Ice_Cream_Dough_Cookies",1,0,5,2,0,3,2,5,5,4,0,2,1,1,1.35460021297582,1
"12855","id_855",33,"Male",101000,"South","Righteous Reviewer","Ice_Cream_Dough_Cookies",1,3,0,4,4,4,1,5,3,7,1,6,0,NA,NA,NA
"12856","id_856",22,"Male",74000,"West","Old School Oliver","Ice_Cream_Dough_Cookies",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
